,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.KES.price,quote.KES.volume_24h,quote.KES.volume_change_24h,quote.KES.percent_change_1h,quote.KES.percent_change_24h,quote.KES.percent_change_7d,quote.KES.percent_change_30d,quote.KES.percent_change_60d,quote.KES.percent_change_90d,quote.KES.market_cap,quote.KES.market_cap_dominance,quote.KES.fully_diluted_market_cap,quote.KES.tvl,quote.KES.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
52,1765,EOS,EOS,eos,578,2017-07-01T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'smart-contracts', 'eos', 'fenbushi-capital-portfolio', 'galaxy-digital-portfolio', 'dwf-labs-portfolio']",,1102844832.9833,1102844832.9833,True,,53,1102844832.9833,631123524.7210631,,2023-09-17T00:52:00.000Z,83.26004015160531,7334694068.460149,-44.5796,-0.77859473,-0.86299241,-1.04454258,-0.16321738,-24.92224367,-8.05915291,91822905075.18001,0.0597,91822905075.02534,,2023-09-17T00:53:05.000Z,,,,,,2023-09-17 03:53:54.254515
53,6210,The Sandbox,SAND,the-sandbox,420,2020-08-05T00:00:00.000Z,"['collectibles-nfts', 'content-creation', 'gaming', 'ethereum-ecosystem', 'binance-launchpad', 'metaverse', 'play-to-earn', 'animoca-brands-portfolio', 'sec-security-token', 'alleged-sec-securities']",3000000000.0,2064931926.2233226,3000000000.0,False,,54,,,,2023-09-17T00:52:00.000Z,44.16929822009312,5766819029.272873,-0.0558,-0.83468668,-0.4502223,0.02375407,-7.25906462,-31.80815067,-20.73010197,91206594053.54926,0.0593,132507894660.70526,,2023-09-17T00:53:05.000Z,1027.0,Ethereum,ETH,ethereum,0x3845badAde8e6dFF049820680d1F14bD3903a5d0,2023-09-17 03:53:54.254515
54,10603,Immutable,IMX,immutable-x,179,2021-06-24T00:00:00.000Z,"['collectibles-nfts', 'zero-knowledge-proofs', 'gaming', 'scaling', 'layer-2', 'rollups', 'arrington-xrp-capital-portfolio', 'alameda-research-portfolio']",2000000000.0,1167499199.0700243,2000000000.0,False,,55,570354831.0,303692559.86248255,,2023-09-17T00:52:00.000Z,77.4685965344761,2058638726.7291834,29.0977,-0.87851776,3.29349959,0.38429078,-9.42674283,-27.80231584,-14.58059669,90444524407.07971,0.0588,154937193069.19025,,2023-09-17T00:53:05.000Z,1027.0,Ethereum,ETH,ethereum,0xf57e7e7c23978c3caec3c3548e3d615c346e79ff,2023-09-17 03:53:54.254515
55,2416,Theta Network,THETA,theta-network,160,2018-01-17T00:00:00.000Z,"['media', 'collectibles-nfts', 'content-creation', 'defi', 'video', 'metaverse', 'huobi-capital-portfolio', 'web3']",1000000000.0,1000000000.0,1000000000.0,False,,56,,,,2023-09-17T00:52:00.000Z,89.12973096975324,850860066.0746806,-10.3906,-0.14179915,-0.78531664,-1.40638944,-1.94108475,-19.81351984,-5.38506993,89129730969.75325,0.0579,89129730970.36353,,2023-09-17T00:53:05.000Z,,,,,,2023-09-17 03:53:54.254515
56,3602,Bitcoin SV,BSV,bitcoin-sv,207,2018-11-09T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'medium-of-exchange', 'store-of-value', 'state-channel', 'bitcoin-ecosystem']",21000000.0,19266076.64423905,19266076.64423905,False,,57,,,,2023-09-17T00:52:00.000Z,4554.864794790526,2185740096.8920493,-21.6108,-0.68152392,-1.9224431,2.06974882,9.00590009,-15.00257674,26.7188733,87754374240.58044,0.057,95652160690.17265,,2023-09-17T00:53:05.000Z,,,,,,2023-09-17 03:53:54.254515
57,5690,Render,RNDR,render,188,2020-06-11T00:00:00.000Z,"['art', 'media', 'vr-ar', 'ai-big-data', 'distributed-computing', 'collectibles-nfts', 'gaming', 'scaling', 'video', 'ethereum-ecosystem', 'solana-ecosystem', 'metaverse', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'polygon-ecosystem', 'web3']",536870912.0,371908453.10879594,530962614.97878325,False,,58,,,,2023-09-17T00:52:00.000Z,233.60511933729,2810127459.641039,-17.7056,-0.69736275,-0.46679509,6.42210276,10.83880657,-15.53762347,-17.8995318,86879718571.02719,0.0565,125415793466.69862,,2023-09-17T00:53:05.000Z,1027.0,Ethereum,ETH,ethereum,0x6de037ef9ad2725eb40118bb1702ebb27e4aeb24,2023-09-17 03:53:54.254515
58,7226,Injective,INJ,injective,191,2020-09-29T00:00:00.000Z,"['pos', 'platform', 'cosmos-ecosystem', 'ai-big-data', 'defi', 'smart-contracts', 'cosmos', 'binance-smart-chain', 'binance-launchpad', 'binance-labs-portfolio', 'cms-holdings-portfolio', 'pantera-capital-portfolio', 'web3']",100000000.0,83755555.66,100000000.0,False,,59,,,,2023-09-17T00:52:00.000Z,1029.7535091010411,3314403160.8913326,-18.6295,-1.60690812,-2.44167661,6.5456614,0.05364866,-21.20037147,19.71122857,86247577347.59258,0.0561,102975350909.73502,,2023-09-17T00:53:05.000Z,1027.0,Ethereum,ETH,ethereum,0xe28b3b32b6c345a34ff64674606124dd5aceca30,2023-09-17 03:53:54.254515
59,2586,Synthetix,SNX,synthetix,484,2018-03-14T00:00:00.000Z,"['services', 'decentralized-exchange-dex-token', 'defi', 'derivatives', 'dao', 'yield-farming', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'governance', 'synthetics', 'defiance-capital-portfolio', 'framework-ventures-portfolio', 'alameda-research-portfolio', 'parafi-capital', 'paradigm-portfolio', 'fantom-ecosystem', 'spartan-group', 'bnb-chain', 'optimism-ecosystem', 'real-world-assets', 'dwf-labs-portfolio', 'celsius-bankruptcy-estate']",323506696.0,270145294.87548196,324157586.0887736,False,,60,,,,2023-09-17T00:52:00.000Z,314.1835829126336,2948567890.769838,-7.113,-1.42204223,-2.11849048,-0.4213767,3.16656445,-18.09434801,20.08967417,84875216650.96884,0.0552,101640492845.50043,,2023-09-17T00:53:05.000Z,1027.0,Ethereum,ETH,ethereum,0xc011a73ee8576fb46f5e1c5751ca3b9fe0af2a6f,2023-09-17 03:53:54.254515
60,1966,Decentraland,MANA,decentraland,415,2017-09-17T00:00:00.000Z,"['platform', 'collectibles-nfts', 'gaming', 'payments', 'metaverse', 'boostvc-portfolio', 'dcg-portfolio', 'fabric-ventures-portfolio', 'kenetic-capital-portfolio', 'polygon-ecosystem', 'play-to-earn', 'sec-security-token', 'alleged-sec-securities']",,1893095370.6427295,2193179327.320146,False,,61,,,,2023-09-17T00:52:00.000Z,43.57123654873924,4895705045.524409,-0.4991,-0.6122591,0.76701486,2.46328134,-0.36189584,-25.92693964,-10.58237187,82484506203.59758,0.0536,95559535265.17598,,2023-09-17T00:53:05.000Z,1027.0,Ethereum,ETH,ethereum,0x0f5d2fb29fb7d3cfee444a200298f468908cc942,2023-09-17 03:53:54.254515
61,3513,Fantom,FTM,fantom,510,2018-10-29T00:00:00.000Z,"['platform', 'enterprise-solutions', 'defi', 'research', 'scaling', 'smart-contracts', 'fantom-ecosystem', 'injective-ecosystem', 'layer-1']",3175000000.0,2803634835.5265927,3175000000.0,False,,62,,,,2023-09-17T00:52:00.000Z,28.57323367486068,3186574215.7250395,-26.8668,-0.63081499,0.09953687,-0.45720987,0.78118281,-24.3517761,-24.62651011,80108913294.48093,0.0521,90720016917.04842,,2023-09-17T00:53:05.000Z,,,,,,2023-09-17 03:53:54.254515
62,1376,Neo,NEO,neo,286,2016-09-08T00:00:00.000Z,"['platform', 'enterprise-solutions', 'smart-contracts']",100000000.0,70538831.0,100000000.0,False,,63,,,,2023-09-17T00:52:00.000Z,1052.6538344530913,2625223653.0221357,4.6607,-0.78102926,-2.27357551,-0.13968342,3.72816736,-19.72551066,-5.93068588,74252970929.98859,0.0483,105265383445.26051,,2023-09-17T00:53:05.000Z,,,,,,2023-09-17 03:53:54.254515
63,4846,Kava,KAVA,kava,133,2019-10-25T00:00:00.000Z,"['cosmos-ecosystem', 'defi', 'binance-launchpad', 'binance-labs-portfolio', 'lending-borowing', 'arrington-xrp-capital-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'injective-ecosystem', 'dwf-labs-portfolio']",,771589863.0,771589862.0,True,,64,771579363.0,508808375.6623342,,2023-09-17T00:52:00.000Z,95.94234047882365,6853047440.547457,253.7459,-2.55407664,1.20851397,-1.38107117,-5.70255581,-26.96757269,-16.30834061,74028137345.9549,0.0481,74028137250.48167,,2023-09-17T00:53:05.000Z,1027.0,Ethereum,ETH,ethereum,0x0C356B7fD36a5357E5A017EF11887ba100C9AB76,2023-09-17 03:53:54.254515
64,3330,Pax Dollar,USDP,paxos-standard,99,2018-09-27T00:00:00.000Z,"['store-of-value', 'stablecoin', 'asset-backed-stablecoin', 'bnb-chain', 'usd-stablecoin']",,492639163.18068343,492639163.18068343,False,,65,,,,2023-09-17T00:52:00.000Z,144.97333871011747,229302207.34015697,-92.7846,-0.01412244,-0.29976973,0.37275098,-0.3638501,-0.07618102,-0.44299038,71419544265.66206,0.0464,71419544266.10583,,2023-09-17T00:53:05.000Z,1027.0,Ethereum,ETH,ethereum,0x8e870d67f660d95d5be530380d0ec0bd388289e1,2023-09-17 03:53:54.254515
65,4558,Flow,FLOW,flow,154,2021-01-27T00:00:00.000Z,"['platform', 'collectibles-nfts', 'staking', 'coinbase-ventures-portfolio', 'coinfund-portfolio', 'dcg-portfolio', 'ledgerprime-portfolio', 'a16z-portfolio', 'animoca-brands-portfolio', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",,1036200000.0,1456068361.0,True,,66,,,,2023-09-17T00:52:00.000Z,66.8635656822953,11032564773.453625,173.466,-2.10815316,0.40949155,7.02658888,2.35099075,-30.25063062,0.41653308,69284026759.9944,0.045,97357922493.07597,,2023-09-17T00:53:05.000Z,,,,,,2023-09-17 03:53:54.254515
66,5176,Tether Gold,XAUt,tether-gold,46,2020-02-07T00:00:00.000Z,['tokenized-gold'],,246524.0,246524.0,False,,67,48450.0,93075464.02239168,,2023-09-17T00:52:00.000Z,279497.6037877078,186703188.78857893,-3.2138,0.19414558,-0.14318067,-0.10947719,1.24802605,-2.81156459,-1.66193754,68902867276.16089,0.0448,68902867275.73872,,2023-09-17T00:53:05.000Z,1027.0,Ethereum,ETH,ethereum,0x68749665FF8D2d112Fa859AA293F07A622782F38,2023-09-17 03:53:54.254515
67,4705,PAX Gold,PAXG,pax-gold,128,2019-09-26T00:00:00.000Z,"['bnb-chain', 'tokenized-gold']",,248316.55,248316.55,True,,68,271181.0,516925191.00032127,,2023-09-17T00:52:00.000Z,277335.26676467777,447851142.5867979,-35.1099,-0.02323504,-0.21608349,0.43366617,0.89395942,-1.74441963,-1.11388798,68866936636.33444,0.0448,68866936636.20322,,2023-09-17T00:53:05.000Z,1027.0,Ethereum,ETH,ethereum,0x45804880de22913dafe09f4980848ece6ecbaf78,2023-09-17 03:53:54.254515
68,10791,eCash,XEC,ecash,80,2021-07-08T00:00:00.000Z,['layer-1'],21000000000000.0,19500285923093.0,19500285923093.0,False,,69,19500285923093.0,458611734.48186123,,2023-09-17T00:52:00.000Z,0.0034216914437840314,800396366.4857395,-34.4113,-0.7410666,-1.77860108,1.01586662,-0.10772323,-26.0741246,18.15014528,66723961494.38951,0.0434,71855520319.21107,,2023-09-17T00:53:05.000Z,,,,,,2023-09-17 03:53:54.254515
69,2943,Rocket Pool,RPL,rocket-pool,107,2018-07-17T00:00:00.000Z,"['defi', 'liquid-staking-derivatives']",,19694369.84690771,19694369.84690771,False,,70,19694369.846907705,449665504.94698685,,2023-09-17T00:52:00.000Z,3321.881559514557,663586861.348427,47.2572,-0.89123799,2.00428053,-1.7966022,-12.47003694,-32.80591303,-44.30444268,65422364020.70225,0.0425,65422364021.140625,,2023-09-17T00:53:05.000Z,1027.0,Ethereum,ETH,ethereum,0xd33526068d116ce69f19a9ee46f0bd304f21a51f,2023-09-17 03:53:54.254515
70,4066,Chiliz,CHZ,chiliz,383,2019-07-01T00:00:00.000Z,"['sports', 'collectibles-nfts', 'content-creation', 'payments', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",8888888888.0,7401879904.822483,8888888888.0,False,,71,,,,2023-09-17T00:52:00.000Z,8.557634686682741,3094036891.577215,-10.556,-0.69931583,-0.61933465,0.01944727,-7.62160071,-25.93591863,-11.92580871,63342584220.16883,0.0412,76067863873.92117,,2023-09-17T00:53:05.000Z,1027.0,Ethereum,ETH,ethereum,0x3506424f91fd33084466f402d5d97f05f8e3b4af,2023-09-17 03:53:54.254515
71,1720,IOTA,MIOTA,iota,96,2017-06-13T00:00:00.000Z,"['dag', 'medium-of-exchange', 'iot', 'sharing-economy', 'dwf-labs-portfolio']",2779530283.0,2779530283.0,2779530283.0,False,,72,,,,2023-09-17T00:52:00.000Z,22.764332463813876,2064518515.4292226,0.8476,-0.451814,-2.77882962,-10.03788432,7.78853566,-15.67803934,-0.87111067,63274151455.45067,0.0411,63274151455.62242,,2023-09-17T00:53:05.000Z,,,,,,2023-09-17 03:53:54.254515
72,1437,Zcash,ZEC,zcash,314,2016-10-29T00:00:00.000Z,"['mineable', 'pow', 'equihash', 'medium-of-exchange', 'privacy', 'zero-knowledge-proofs', 'binance-chain', 'boostvc-portfolio', 'dcg-portfolio', 'electric-capital-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'winklevoss-capital-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'bnb-chain']",21000000.0,16328268.75,16328268.75,False,,73,,,,2023-09-17T00:52:00.000Z,3738.4730961855885,5029352711.825175,-11.8813,-1.35469947,-1.8962464,1.83317487,4.34536807,-18.24808181,-0.13446697,61042793429.162895,0.0397,78507935020.42361,,2023-09-17T00:53:05.000Z,,,,,,2023-09-17 03:53:54.254515
73,2087,KuCoin Token,KCS,kucoin-token,40,2017-10-24T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'discount-token', 'algorand-ecosystem']",170118638.0,96732986.425851,144232986.425767,False,,74,,,,2023-09-17T00:52:00.000Z,623.9023523697513,71976480.53324856,-20.8176,-0.53514604,0.55005453,2.47353369,-11.31593874,-30.15612773,-37.66533658,60351937782.83966,0.0392,106137418430.52054,,2023-09-17T00:53:05.000Z,1027.0,Ethereum,ETH,ethereum,0xf34960d9d60be18cc1d5afc1a6f012a723a28811,2023-09-17 03:53:54.254515
74,7334,Conflux,CFX,conflux-network,120,2020-11-11T00:00:00.000Z,"['mineable', 'pow', 'platform', 'collectibles-nfts', 'defi', 'payments', 'research', 'smart-contracts', 'staking', 'hybrid-pow-dpos', 'huobi-capital-portfolio', 'web3', 'injective-ecosystem', 'bnb-chain', 'dwf-labs-portfolio']",,3262973985.9884133,5278164274.0,True,,75,,,,2023-09-17T00:52:00.000Z,18.068476673247172,3260622164.247225,8.8467,0.69351842,3.30885472,-1.36811419,-7.65989807,-32.89405915,-31.68486813,58956969351.24398,0.0383,95368388062.20374,,2023-09-17T00:53:05.000Z,,,,,,2023-09-17 03:53:54.254515
75,18876,ApeCoin,APE,apecoin-ape,318,2022-03-17T12:26:36.000Z,"['collectibles-nfts', 'content-creation', 'gaming', 'entertainment', 'dao', 'governance', 'metaverse', 'animoca-brands-portfolio']",1000000000.0,368593750.0,1000000000.0,False,,76,368593750.0,405141923.8022591,,2023-09-17T00:52:00.000Z,159.91745858733952,9780090217.26546,-18.9211,-0.75057403,-1.95336182,-16.14907769,-28.27757162,-47.24608664,-45.77769519,58944575751.17718,0.0383,159917458587.75534,,2023-09-17T00:53:05.000Z,1027.0,Ethereum,ETH,ethereum,0x4d224452801aced8b2f0aebe155379bb5d594381,2023-09-17 03:53:54.254515
76,6953,Frax Share,FXS,frax-share,212,2020-09-08T00:00:00.000Z,"['defi', 'seigniorage', 'avalanche-ecosystem', 'exnetwork-capital-portfolio', 'olympus-pro-ecosystem', 'arbitrum-ecosytem', 'liquid-staking-derivatives']",,73547768.61964956,99681495.59113361,False,,77,73547768.61964956,391899800.3669498,,2023-09-17T00:52:00.000Z,775.2507612871245,1267195267.900518,-33.949,-0.98175743,-0.97357682,0.36324075,-9.52253127,-14.31749728,-2.39329313,57017963613.352615,0.0371,77278155343.56816,,2023-09-17T00:53:05.000Z,1027.0,Ethereum,ETH,ethereum,0x3432b6a60d23ca0dfca7761b7ab56459d9c964d0,2023-09-17 03:53:54.254515
77,2502,HTX Token,HT,htx-token,120,2018-02-03T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'discount-token', 'payments', 'algorand-ecosystem', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio']",500000000.0,162233844.0,203980445.0,False,,78,,,,2023-09-17T00:52:00.000Z,351.24617620047815,1097974389.4433448,-18.8448,0.03194443,1.28607039,-1.29851467,0.66805991,-11.57900285,-7.45910961,56984017355.304886,0.037,175623088099.7206,,2023-09-17T00:53:05.000Z,1027.0,Ethereum,ETH,ethereum,0x6f259637dcd74c767781e37bc6133cd6a68aa161,2023-09-17 03:53:54.254515
78,4256,Klaytn,KLAY,klaytn,225,2020-03-30T00:00:00.000Z,"['platform', 'enterprise-solutions', 'injective-ecosystem']",,3186141600.0609,5775546690.0609,True,,79,,,,2023-09-17T00:52:00.000Z,17.484999211388534,1128812134.1367164,12.3965,-0.36884711,0.65279805,-9.50904906,-13.85837922,-30.84331414,-22.7848724,55709683364.43704,0.0362,100985429321.0185,,2023-09-17T00:53:05.000Z,,,,,,2023-09-17 03:53:54.254515
79,5899,Casper,CSPR,casper,54,2020-07-21T00:00:00.000Z,"['enterprise-solutions', 'arrington-xrp-capital-portfolio', 'hashkey-capital-portfolio', 'web3', 'okex-blockdream-ventures-portfolio']",,11323237156.0,12015766478.0,False,,80,,,,2023-09-17T00:52:00.000Z,4.917863440474336,223672648.77143878,-49.5516,-0.27468794,1.93357971,-0.70497178,-5.90309828,-6.78625877,-14.33702268,55686134037.31299,0.0362,59091898671.508995,,2023-09-17T00:53:05.000Z,,,,,,2023-09-17 03:53:54.254515
80,6538,Curve DAO Token,CRV,curve-dao-token,561,2020-08-14T00:00:00.000Z,"['decentralized-exchange-dex-token', 'defi', 'dao', 'yield-farming', 'amm', 'governance', 'framework-ventures-portfolio', 'alameda-research-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'optimism-ecosystem', 'dwf-labs-portfolio']",3303030299.0,877860453.0,2011347884.4352467,False,,81,,,0.08799767,2023-09-17T00:52:00.000Z,63.10789007626466,3688671877.991714,-16.4628,-0.71833249,-0.10610135,-2.01152371,-13.30544949,-45.15683829,-30.39767763,55399920970.22391,0.036,208447273027.49594,629561197233.6979,2023-09-17T00:53:05.000Z,1027.0,Ethereum,ETH,ethereum,0xD533a949740bb3306d119CC777fa900bA034cd52,2023-09-17 03:53:54.254515
81,4269,GateToken,GT,gatetoken,26,2019-08-20T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'discount-token', 'algorand-ecosystem', 'ftx-bankruptcy-estate']",,96042644.47611861,300000000.0,False,,82,,,,2023-09-17T00:52:00.000Z,568.1193162952427,74558035.43521932,-23.4537,-0.05250245,0.597134,0.86491561,-0.08422404,-8.53454003,-1.91652398,54563681514.95957,0.0355,170435794888.07236,,2023-09-17T00:53:05.000Z,1027.0,Ethereum,ETH,ethereum,0xe66747a101bff2dba3697199dcce5b743b454759,2023-09-17 03:53:54.254515
82,16086,BitTorrent(New),BTT,bittorrent-new,121,2019-01-31T00:00:00.000Z,"['platform', 'distributed-computing', 'filesharing', 'interoperability', 'staking', 'tron-ecosystem', 'storage', 'binance-launchpad', 'binance-labs-portfolio', 'web3', 'bnb-chain', 'sec-security-token', 'alleged-sec-securities']",,951421714286000.0,990000000000000.0,False,,83,,,,2023-09-17T00:52:00.000Z,5.7138311147453086e-05,2741470515.8219833,-4.0398,-0.11596804,0.65020875,-2.30476076,-8.67287119,-17.59000915,-18.36820963,54362629943.31668,0.0353,56566928036.560135,,2023-09-17T00:53:05.000Z,1958.0,Tron20,TRX,tron,TAFjULxiVgT4qWk6UZwjqwZXTSaGaqnVp4,2023-09-17 03:53:54.254515
83,8646,Mina,MINA,mina,106,2021-03-02T00:00:00.000Z,"['pos', 'zero-knowledge-proofs', 'staking', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio']",,969039222.8400393,1074528172.8400393,True,,84,,,,2023-09-17T00:52:00.000Z,55.5062653837755,814985802.0251261,11.3065,-0.82527751,-1.19286109,-0.75824321,-5.28014742,-17.13938408,-9.25362114,53787748270.24679,0.035,59643045923.76084,,2023-09-17T00:53:05.000Z,,,,,,2023-09-17 03:53:54.254515
84,20947,Sui,SUI,sui,168,2022-07-12T08:03:11.000Z,"['binance-launchpool', 'coinbase-ventures-portfolio', 'binance-labs-portfolio', 'electric-capital-portfolio', 'a16z-portfolio', 'layer-1']",10000000000.0,791777575.076923,10000000000.0,False,,85,,,,2023-09-17T00:52:00.000Z,66.32602848302069,12306235858.363882,36.3693,-1.96404184,1.45163444,-4.88428312,-3.89946327,-39.89812358,-36.78396888,52515461996.76905,0.0341,663260284829.664,,2023-09-17T00:53:05.000Z,20947.0,SUI,SUI,sui,0x2::sui::SUI,2023-09-17 03:53:54.254515
85,7080,Gala,GALA,gala,303,2020-09-16T00:00:00.000Z,"['collectibles-nfts', 'gaming', 'binance-smart-chain', 'polygon-ecosystem', 'play-to-earn', 'dwf-labs-portfolio']",50000000000.0,23727067915.4136,26172458227.78404,False,,86,26192875495.68975,382970093.21509576,,2023-09-17T00:52:00.000Z,2.1272490685416847,5180069841.836764,6.5712,-1.57994257,-1.44139173,-7.57706581,-24.21646134,-44.71073371,-36.17381409,50473383122.28888,0.0328,106362453427.03325,,2023-09-17T00:53:05.000Z,1027.0,Ethereum,ETH,ethereum,0xd1d2Eb1B1e90B638588728b4130137D262C87cae,2023-09-17 03:53:54.254515
86,4172,Terra Classic,LUNC,terra-luna,430,2019-07-26T00:00:00.000Z,"['cosmos-ecosystem', 'store-of-value', 'defi', 'payments', 'coinbase-ventures-portfolio', 'binance-labs-portfolio', 'solana-ecosystem', 'arrington-xrp-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'pantera-capital-portfolio', 'terra-ecosystem', 'injective-ecosystem', 'sec-security-token', 'alleged-sec-securities']",,5825722812744.635,6835552299382.074,True,,87,5825724768011.519,338537136.2494808,,2023-09-17T00:52:00.000Z,0.008454598991722621,1365726183.422324,-19.7351,-0.90999081,-2.77736055,-7.87202677,-7.07513162,-34.76492576,-34.5250559,49254150218.68626,0.032,57791853577.760864,,2023-09-17T00:53:05.000Z,,,,,,2023-09-17 03:53:54.254515
87,5964,Trust Wallet Token,TWT,trust-wallet-token,177,2020-07-30T00:00:00.000Z,"['wallet', 'polygon-ecosystem', 'bnb-chain']",1000000000.0,416649900.0,999668148.0,False,,88,416649900.0,337036139.56121033,,2023-09-17T00:52:00.000Z,117.6906198065405,1338928431.9133804,20.8654,-0.38381394,0.548367,2.41291706,-4.82454357,-3.41129709,-10.31050212,49035784973.333115,0.0319,117690619806.69067,,2023-09-17T00:53:05.000Z,1839.0,BNB Smart Chain (BEP20),BNB,bnb,0x4b0f1812e5df2a09796481ff14017e6005508003,2023-09-17 03:53:54.254515
88,2694,Nexo,NEXO,nexo,106,2018-05-01T00:00:00.000Z,"['services', 'payments', 'cardano-ecosystem', 'alleged-sec-securities']",1000000000.0,560000011.0,1000000000.0,False,,89,,,,2023-09-17T00:52:00.000Z,82.63128258417345,298430889.2284614,-53.3059,-0.54974903,1.52924258,-2.19331235,-4.50199855,-10.22110132,-6.29906508,46273519156.08124,0.0301,82631282584.70271,,2023-09-17T00:53:05.000Z,1027.0,Ethereum,ETH,ethereum,0xb62132e35a6c13ee1ee0f84dc5d40bad8d815206,2023-09-17 03:53:54.254515
89,11156,dYdX,DYDX,dydx,271,2021-08-03T00:00:00.000Z,"['defi', 'derivatives', 'zero-knowledge-proofs', 'three-arrows-capital-portfolio', 'paradigm-portfolio', 'spartan-group']",1000000000.0,156256174.0,1000000000.0,False,,90,,,,2023-09-17T00:52:00.000Z,287.3719100100552,3157418006.08977,0.862,-1.20523547,-0.17799927,0.07765456,3.9292429,-3.32065599,18.88122302,44903635173.24353,0.0292,287371910010.27313,,2023-09-17T00:53:05.000Z,1027.0,Ethereum,ETH,ethereum,0x92d6c1e31e14520e676a687f0a93788b716beff5,2023-09-17 03:53:54.254515
90,5692,Compound,COMP,compound,407,2020-06-16T00:00:00.000Z,"['defi', 'dao', 'yield-farming', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'lending-borowing', 'dragonfly-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'paradigm-portfolio', 'arbitrum-ecosytem', 'bnb-chain']",10000000.0,7826020.97518525,10000000.0,False,,91,,,0.25707692,2023-09-17T00:52:00.000Z,5706.570760992731,5170234443.848407,-15.94,-1.88530943,-4.88075221,1.69285544,-4.17118351,-45.24495073,40.70543923,44659742471.90797,0.029,57065707610.30743,173721325618.1631,2023-09-17T00:53:05.000Z,1027.0,Ethereum,ETH,ethereum,0xc00e94cb662c3520282e6f5717214004a7f26888,2023-09-17 03:53:54.254515
91,3306,Gemini Dollar,GUSD,gemini-dollar,100,2018-10-05T00:00:00.000Z,"['store-of-value', 'stablecoin', 'asset-backed-stablecoin', 'usd-stablecoin']",0.0,306412911.63,306412911.63,False,,92,,,,2023-09-17T00:52:00.000Z,145.635450237465,56288068.82013366,25.1186,-0.12308609,-0.43548192,0.25470759,0.06947277,1.97256892,0.90697221,44624582343.807625,0.029,44624582343.556595,,2023-09-17T00:53:05.000Z,1027.0,Ethereum,ETH,ethereum,0x056Fd409E1d7A124BD7017459dFEa2F387b6d5Cd,2023-09-17 03:53:54.254515
92,131,Dash,DASH,dash,390,2014-02-14T00:00:00.000Z,"['mineable', 'hybrid-pow-pos', 'x11', 'medium-of-exchange', 'privacy', 'masternodes', 'dao', 'governance', 'alleged-sec-securities']",18900000.0,11455012.65650664,11455012.65650664,False,,93,,,,2023-09-17T00:52:00.000Z,3873.7603191436447,5068077987.916482,-2.9307,-0.66513116,0.0125833,0.96991905,1.72579653,-17.72802197,-11.61294044,44373973484.06365,0.0288,73214070031.56438,,2023-09-17T00:53:05.000Z,,,,,,2023-09-17 03:53:54.254515
93,9816,APENFT,NFT,apenft,74,2021-05-14T00:00:00.000Z,"['art', 'collectibles-nfts', 'tron-ecosystem']",999990000000000.0,990105683025576.6,999990000000000.0,False,,94,,,,2023-09-17T00:52:00.000Z,4.464317864348424e-05,1963541662.3442278,-8.4659,-0.2445863,-1.16973396,-2.21938106,-0.48483114,-10.42033451,-3.2933552,44201464883.2398,0.0287,44642732212.33653,,2023-09-17T00:53:05.000Z,1027.0,Ethereum,ETH,ethereum,0x198d14f2ad9ce69e76ea330b374de4957c3f850a,2023-09-17 03:53:54.254515
94,7501,WOO Network,WOO,wootrade,212,2020-10-23T00:00:00.000Z,"['centralized-exchange', 'three-arrows-capital-portfolio', 'exnetwork-capital-portfolio', 'polygon-ecosystem', 'arbitrum-ecosytem', 'mvb', 'vbc-ventures-portfolio', 'injective-ecosystem', 'bnb-chain']",,1750518975.2576516,2250658857.901858,False,,95,1750518975.2576516,296127407.98935574,,2023-09-17T00:52:00.000Z,24.612087064132982,906761121.614306,-43.3191,-1.06684146,0.93751219,5.82582118,4.78175528,-21.6332596,-6.57171593,43083925426.458176,0.028,55393411762.36817,,2023-09-17T00:53:05.000Z,1027.0,Ethereum,ETH,ethereum,0x4691937a7508860f876c9c0a2a617e7d9e945d4b,2023-09-17 03:53:54.254515
